compound_id,source,class,assay,mw,alogp,tpsa,hbd,hba,fsp3,dose_uM,ic50_uM,active
C00246,plant,terpene,antimalarial,394.9,4.28,33.70167686310633,1,7,,42.86,200.0,False
C00247,plant,saponin,antibacterial,895.6,2.57,215.7195838841335,3,5,0.48828364745504077,2.51,200.0,False
C00248,fungi,peptide,antimalarial,690.5,0.8,171.01390540293824,1,5,,0.32,200.0,False
C00249,marine,terpene,anticancer,124.2,5.79,25.305120748115268,1,4,0.3780657860540576,6.8,200.0,False
C00250,plant,polyketide,antibacterial,613.5,2.17,109.28523268970997,3,5,0.20684309090738484,1.65,197.167,False
C00251,plant,flavonoid,anticancer,375.9,1.94,169.3476259619965,3,3,0.29119630389747575,19.84,200.0,False
C00252,fungi,saponin,antimalarial,1146.7,1.82,139.3055401223432,5,5,0.2357385113529607,10.9,200.0,False
C00253,plant,polyketide,antibacterial,354.7,2.06,77.79909201604048,0,5,0.5831053527713627,0.92,173.756,False
C00254,plant,peptide,anticancer,509.6,2.32,143.79706431571836,3,3,0.23949181398011002,16.7,200.0,False
C00255,plant,flavonoid,antimalarial,362.7,2.49,142.24733250850835,5,6,0.7352779784881021,2.76,200.0,False
C00256,plant,saponin,antimalarial,1071.3,1.84,131.7903446732596,5,5,0.4574012176477894,8.11,200.0,False
C00257,plant,alkaloid,antibacterial,249.1,3.61,,2,6,0.41374369637821534,0.15,38.912,False
C00258,marine,terpene,anticancer,460.8,4.19,20.352994350908812,1,4,0.6926348051123785,0.56,147.818,False
C00259,fungi,alkaloid,antibacterial,427.9,1.88,60.93387352802457,2,6,0.3581710928514261,20.44,166.442,False
C00260,plant,alkaloid,antibacterial,275.4,2.26,51.73480833608525,3,8,,0.11,15.317,False
C00261,plant,polyketide,antibacterial,410.2,2.58,88.17776768092025,3,5,0.5876405966318794,7.17,130.173,False
C00262,marine,alkaloid,antibacterial,403.0,1.67,75.74480235617287,3,7,0.5797686921828861,31.58,110.514,False
C00263,plant,flavonoid,anticancer,370.6,2.71,128.34682249124654,3,4,0.23245452079422094,18.86,200.0,False
C00264,plant,alkaloid,antimalarial,353.6,3.5,88.98699493754809,1,4,0.9235839702191986,0.26,134.335,False
C00265,plant,peptide,antimalarial,1023.3,0.3,190.01689718144388,1,1,0.5457252596555202,0.22,200.0,False
C00266,plant,alkaloid,anticancer,419.3,1.6,56.05024743897874,1,5,0.18125350261251155,1.03,77.245,False
C00267,bacteria,flavonoid,antimalarial,347.1,3.4,76.9309277478428,0,3,0.39741144829998015,0.15,200.0,False
C00268,plant,peptide,antibacterial,557.2,1.74,161.0297491848631,2,5,0.6175602451663111,4.56,200.0,False
C00269,plant,polyketide,antimalarial,343.0,4.26,69.68970912760275,3,1,0.4764335413142192,5.99,200.0,False
C00270,marine,polyketide,antimalarial,527.7,3.78,113.91225863464612,6,3,0.6039302791193247,6.94,200.0,False
C00271,fungi,saponin,antibacterial,935.0,1.98,170.39054947016928,3,5,0.9058963025840938,16.93,200.0,False
C00272,plant,alkaloid,antibacterial,355.0,3.0,17.93417995217719,3,6,0.6190549315383973,0.73,46.223,False
C00273,plant,polyketide,antibacterial,316.3,2.27,140.85119518159166,5,2,0.8345969897871487,0.11,200.0,False
C00274,bacteria,polyketide,anticancer,563.8,3.96,79.86178378084149,1,4,0.5693410170300524,0.3,200.0,False
C00275,plant,polyketide,antibacterial,539.4,2.84,135.6903783316766,3,10,,16.54,200.0,False
C00276,marine,polyketide,anticancer,495.1,2.29,36.51614810588973,4,7,0.7358832901300558,0.25,99.605,False
C00277,plant,alkaloid,antibacterial,296.2,3.68,70.40311394719777,4,5,0.29382554255243254,0.19,102.984,False
C00278,marine,alkaloid,antibacterial,417.3,4.15,70.41247263497992,3,0,0.6254552256618897,7.17,200.0,False
C00279,marine,polyketide,antibacterial,232.6,3.4,73.69470960517467,2,3,0.5650165642876066,4.41,110.417,False
C00280,marine,polyketide,antibacterial,380.1,2.07,69.91387690431873,1,6,0.2652866675399962,29.86,97.749,False
C00281,fungi,flavonoid,antibacterial,414.5,2.94,54.82077331718726,2,5,0.2940173574266938,15.52,98.829,False
C00282,plant,alkaloid,antimalarial,364.0,3.69,34.76199656988379,2,6,0.39993492735464736,23.39,48.355,False
C00283,plant,terpene,anticancer,280.8,5.03,25.783054171242537,4,7,0.5156915471289815,27.25,184.429,False
C00284,fungi,alkaloid,antibacterial,360.1,3.12,57.11322863394906,2,5,0.7023622730047998,0.11,47.019,False
C00285,marine,polyketide,anticancer,520.9,1.42,151.32730787342913,3,7,0.45135567568907514,36.73,200.0,False
C00286,plant,flavonoid,antibacterial,439.7,2.11,87.92504441448372,0,2,0.8169339010356633,0.51,180.964,False
C00287,plant,peptide,antimalarial,611.4,0.56,170.94361565163265,4,10,0.6119774285716066,0.18,200.0,False
C00288,fungi,alkaloid,antibacterial,357.8,1.3,59.8198187190617,1,4,0.30949336720398213,27.37,200.0,False
C00289,marine,terpene,anticancer,199.9,3.69,27.69858965809101,0,4,0.3143215640924244,0.64,34.281,False
C00290,bacteria,alkaloid,antibacterial,413.1,3.79,24.997905690902286,0,8,0.455407051426628,0.25,29.44,False
C00291,plant,peptide,anticancer,482.1,1.75,138.02021754681647,2,6,0.3347024448895768,3.38,200.0,False
C00292,plant,terpene,antibacterial,308.0,6.99,28.737374220261913,4,7,0.4211150642282204,17.06,200.0,False
C00293,marine,flavonoid,antimalarial,358.6,2.08,104.05872608256561,4,4,0.5946012191436504,0.75,100.757,False
C00294,fungi,saponin,antibacterial,670.3,2.04,134.78227208294527,1,6,0.49197198314352736,20.53,200.0,False
C00295,marine,polyketide,antimalarial,307.0,4.25,82.44153823511479,3,6,0.6350867203807824,41.19,138.768,False
C00296,bacteria,flavonoid,antimalarial,308.5,2.13,167.04446316594107,2,3,0.3025453164283244,2.77,200.0,False
C00297,bacteria,peptide,antibacterial,794.4,0.36,192.80962578060038,0,5,0.2680231707708214,0.42,200.0,False
C00298,marine,flavonoid,antimalarial,379.7,2.18,143.39621682096754,1,5,0.16096869885270826,0.64,200.0,False
C00299,marine,saponin,anticancer,528.1,2.89,154.70933423240618,0,4,0.08467020602803021,0.29,200.0,False
C00300,plant,flavonoid,antibacterial,303.2,1.63,96.56774840473749,1,4,0.35174792228950513,1.56,162.387,False
C00301,fungi,saponin,antimalarial,794.4,2.07,81.3060582158688,0,3,0.4551572491820975,1.18,200.0,False
C00302,plant,alkaloid,antibacterial,402.1,3.69,71.31806401767167,1,6,0.4018071499700697,0.61,57.974,False
C00303,marine,polyketide,antibacterial,423.3,1.16,123.27180969509334,1,6,0.4432204749081169,1.23,200.0,False
C00304,marine,flavonoid,antimalarial,345.4,2.59,140.8837767309755,1,7,0.850984842630045,0.51,99.463,False
C00305,marine,terpene,antimalarial,477.1,1.99,43.714907065241,1,5,0.22420695113795172,20.75,200.0,False
C00306,plant,polyketide,antimalarial,436.6,3.51,38.986072676532,4,4,0.3886700341262487,29.72,75.324,False
C00307,plant,alkaloid,anticancer,366.8,3.34,67.66953864809838,2,2,0.3450017411241663,1.49,109.523,False
C00308,plant,flavonoid,anticancer,438.4,1.48,141.28396003111385,3,5,0.26118404881994284,0.21,200.0,False
C00309,plant,alkaloid,antibacterial,260.0,3.3,64.55322888262933,4,4,0.7134715600655743,0.62,48.635,False
C00310,marine,polyketide,antimalarial,534.8,1.46,103.44783730152932,4,9,0.436739085236733,7.04,200.0,False
C00311,fungi,flavonoid,antimalarial,492.7,1.39,110.39709767488719,4,10,0.6937982285074673,44.14,200.0,False
C00312,plant,terpene,anticancer,337.9,4.67,16.68616754726512,2,8,0.21790193485490997,11.01,141.681,False
C00313,fungi,flavonoid,antimalarial,395.9,2.27,141.10473273909543,1,3,0.8188234851383159,0.15,200.0,False
C00314,marine,flavonoid,antimalarial,324.2,1.57,118.43500276708691,1,2,0.8968110965068377,0.87,200.0,False
C00315,plant,saponin,antibacterial,733.1,0.58,157.84508417492998,2,5,0.26964054294919204,0.15,200.0,False
C00316,marine,terpene,anticancer,199.8,4.61,29.108602758903757,3,3,0.44197006367840996,3.28,54.408,False
C00317,bacteria,polyketide,antibacterial,474.9,2.94,,2,8,0.41827865912454065,1.17,200.0,False
C00318,plant,polyketide,antimalarial,474.1,2.78,98.93269109494882,4,5,0.5560666862815493,1.61,200.0,False
C00319,plant,peptide,anticancer,522.9,1.55,208.7858077285972,2,4,0.18434107412265888,0.59,200.0,False
C00320,marine,flavonoid,antibacterial,416.0,1.82,93.2544994249345,5,5,0.5380213557070928,0.17,200.0,False
C00321,bacteria,alkaloid,anticancer,328.8,2.58,44.383566117519756,4,7,0.5899728324713531,12.99,31.516,False
C00322,plant,terpene,antibacterial,260.9,4.28,,2,3,0.32470235961692095,0.85,146.169,False
C00323,marine,alkaloid,antibacterial,359.4,1.99,49.78637831941663,4,6,0.0,0.15,52.132,False
C00324,marine,alkaloid,antimalarial,460.8,3.58,51.000544403957065,0,2,0.3088000431661425,0.35,72.288,False
C00325,bacteria,saponin,anticancer,678.3,1.2,148.32110329744398,5,5,0.36591344697978895,0.14,200.0,False
C00326,plant,polyketide,antimalarial,403.4,2.54,18.81286287022121,3,4,0.5978590443203349,22.95,34.746,False
C00327,plant,flavonoid,anticancer,265.4,0.42,79.96439056913458,3,6,0.3212824334566885,0.29,200.0,False
C00328,bacteria,alkaloid,antibacterial,376.2,3.78,68.26140033631495,0,5,0.21514089289231175,34.24,126.548,False
C00329,plant,polyketide,anticancer,447.5,0.81,105.3082127006589,6,7,0.5686693435162314,41.97,200.0,False
C00330,plant,terpene,antibacterial,403.8,2.62,26.19338550573629,2,6,0.5195156462492402,0.21,55.871,False
C00331,fungi,alkaloid,antibacterial,347.6,1.47,45.546954851200525,2,4,0.5921492485032971,13.55,48.566,False
C00332,plant,saponin,antibacterial,745.3,1.74,110.19664735553087,4,2,0.4547706601326899,0.38,200.0,False
C00333,marine,saponin,anticancer,488.7,0.92,189.5993391287002,2,3,0.6569058583001445,8.39,200.0,False
C00334,plant,saponin,antimalarial,1080.6,1.37,141.74195666088528,1,4,0.5481330947983097,40.68,200.0,False
C00335,bacteria,peptide,antimalarial,732.2,0.73,152.13217735722242,4,5,0.08865238197982378,1.78,200.0,False
C00336,plant,terpene,antibacterial,186.1,2.6,23.009967777266567,1,4,0.4855317626779257,0.38,27.68,False
C00337,marine,flavonoid,anticancer,342.6,2.61,106.85635044496703,4,7,0.6004494933463467,6.04,200.0,False
C00338,plant,polyketide,anticancer,433.7,2.86,124.22855362404131,3,7,0.45328433199634555,4.4,133.494,False
C00339,plant,alkaloid,antibacterial,424.9,3.42,83.55213625552119,4,4,0.7381850493221225,0.45,82.834,False
C00340,plant,polyketide,antibacterial,518.8,2.94,139.44773658142657,1,4,0.35495896998979726,2.85,200.0,False
C00341,plant,alkaloid,anticancer,346.5,2.75,66.6875710324815,4,5,0.585699221170766,2.35,79.366,False
C00342,plant,alkaloid,anticancer,351.5,3.39,26.96330837754897,3,5,0.20032144532379603,1.28,143.992,False
C00343,marine,polyketide,anticancer,429.2,2.08,111.92415069008797,6,5,0.4461963527159074,1.02,200.0,False
C00344,plant,flavonoid,antibacterial,453.0,2.0,135.50402262243352,2,2,0.3363704908856157,30.9,200.0,False
C00345,plant,polyketide,antimalarial,549.0,2.91,49.62065457375326,5,4,0.24610945606987392,6.07,197.527,False
C00346,bacteria,polyketide,antibacterial,279.2,3.95,93.78580244842938,4,1,0.1849974482143869,1.28,200.0,False
C00347,bacteria,peptide,antimalarial,455.6,0.46,232.8420860786541,4,5,0.4910529378815881,3.32,200.0,False
C00348,bacteria,polyketide,antimalarial,565.5,2.26,127.00497659699803,1,6,0.5319795903180431,4.92,173.401,False
C00349,plant,peptide,antibacterial,634.9,0.93,150.60499901305067,3,3,0.3194454847676236,22.24,200.0,False
C00350,plant,polyketide,antimalarial,430.1,3.23,75.58582477942159,4,5,0.1989488501457976,1.64,176.015,False
C00351,plant,saponin,antibacterial,585.3,1.15,143.0177553886947,1,4,0.2710725609637618,15.8,200.0,False
C00352,plant,peptide,antibacterial,537.8,1.37,179.20389224300237,1,4,0.5984844797740847,0.27,200.0,False
C00353,plant,alkaloid,antibacterial,362.6,2.78,86.9729885707073,1,9,0.20597287983283125,9.33,200.0,False
C00354,fungi,flavonoid,anticancer,414.3,1.91,75.35416673451046,5,7,0.6741025931328994,7.87,92.905,False
C00355,plant,flavonoid,antibacterial,308.5,2.36,68.81518896747332,3,6,0.11269053976383497,0.11,90.705,False
C00356,plant,flavonoid,anticancer,294.4,2.16,124.05416468895415,4,4,0.5024289571416758,5.48,200.0,False
C00357,bacteria,alkaloid,anticancer,263.3,3.62,63.262191111459416,3,6,0.5799338225007391,0.16,58.357,False
C00358,plant,peptide,anticancer,723.7,1.32,113.30990763284018,3,5,0.6909172074973084,28.5,200.0,False
C00359,plant,alkaloid,anticancer,410.7,3.53,52.2419990143968,3,6,0.3609243138271772,3.15,71.383,False
C00360,fungi,alkaloid,antibacterial,378.8,3.39,62.38057370937772,2,3,0.2938198660461738,0.25,188.758,False
C00361,plant,polyketide,antibacterial,558.3,1.84,116.89893504425888,4,5,,9.48,200.0,False
C00362,fungi,flavonoid,antibacterial,419.7,1.47,40.54409421706089,3,4,0.6287463316076285,0.55,176.066,False
C00363,plant,flavonoid,antibacterial,374.8,3.53,156.58740797185462,3,2,0.4211351791184107,0.15,200.0,False
C00364,fungi,saponin,antibacterial,673.5,1.01,109.4762095804584,0,8,0.35510936730326154,3.29,200.0,False
C00365,fungi,polyketide,anticancer,455.1,3.35,85.72349068087411,3,7,0.3631511151365849,14.44,131.28,False
C00366,fungi,terpene,anticancer,283.3,3.68,14.975912226333211,1,3,0.49774161280211315,8.49,54.324,False
C00367,plant,alkaloid,anticancer,336.3,1.14,32.38918664391488,2,2,0.4535827057058104,14.73,36.208,False
C00368,marine,flavonoid,antibacterial,347.7,1.66,98.75252359206766,4,4,0.6830477231572718,8.28,181.845,False
C00369,bacteria,saponin,anticancer,907.3,2.13,100.13038393882874,1,3,0.016878542042843503,1.1,200.0,False
C00370,plant,peptide,anticancer,549.5,2.14,103.25619037102888,2,4,0.6161423538465274,0.39,200.0,False
C00371,plant,alkaloid,antibacterial,284.7,3.33,63.73579430104109,3,2,0.34079864975283963,0.82,61.721,False
C00372,plant,polyketide,antibacterial,531.3,3.61,102.7799988263074,4,3,0.43169275014464614,17.67,200.0,False
C00373,bacteria,flavonoid,antibacterial,397.7,2.75,128.72542956836384,2,5,0.38452976590289867,0.12,200.0,False
C00374,bacteria,polyketide,antimalarial,594.5,5.42,122.66480167612443,3,6,0.43043960504799694,0.16,200.0,False
C00375,plant,flavonoid,anticancer,348.6,3.4,157.5316942225353,3,1,0.5985866319344876,30.25,200.0,False
C00376,bacteria,alkaloid,antibacterial,366.1,2.56,22.525642794434653,1,5,0.49189101554955256,0.11,21.09,False
C00377,plant,alkaloid,antimalarial,437.3,1.39,44.852366340179614,0,3,0.15919860998335633,3.15,143.862,False
C00378,fungi,flavonoid,antibacterial,281.6,1.53,72.91032030859222,0,3,0.43429067751304923,26.21,200.0,False
C00379,plant,peptide,anticancer,468.0,1.61,243.95146207714265,3,4,0.4282415153690707,2.55,200.0,False
C00380,bacteria,peptide,antibacterial,655.6,-0.8,220.27417582256737,3,4,0.5221082294587709,10.21,200.0,False
C00381,plant,polyketide,antimalarial,392.1,3.87,78.84096559067642,0,6,0.4560965030335965,0.12,89.488,False
C00382,plant,polyketide,antibacterial,454.8,3.4,185.61546317086302,2,6,0.43191928600615126,9.85,200.0,False
C00383,fungi,alkaloid,antimalarial,314.8,3.22,81.84874365857098,2,4,0.6531584508678643,4.65,185.397,False
C00384,plant,flavonoid,anticancer,417.4,2.07,83.14441921219537,2,4,0.2304060764234704,5.12,200.0,False
C00385,plant,peptide,anticancer,421.3,0.76,210.60945766590294,2,9,0.8841104480431776,0.55,200.0,False
C00386,plant,saponin,anticancer,493.3,1.26,131.83963028158323,6,9,0.33549738022815234,4.43,200.0,False
C00387,bacteria,terpene,antibacterial,274.2,4.08,19.357080813532917,1,6,0.24120410875152945,11.47,148.932,False
C00388,marine,polyketide,antibacterial,430.0,4.37,104.55582811798641,3,5,0.6050897713004075,19.04,200.0,False
C00389,marine,saponin,antibacterial,973.6,0.7,103.20383425126371,1,7,0.663370645898264,0.16,200.0,False
C00390,marine,saponin,antibacterial,976.8,1.0,163.59002695192743,2,8,0.6987057039330464,24.66,200.0,False
C00391,marine,flavonoid,antibacterial,345.0,1.38,167.31413337624815,1,4,0.7403793769966082,8.38,200.0,False
C00392,marine,polyketide,anticancer,467.4,1.99,110.2693285848084,2,9,0.5441932488209114,2.97,200.0,False
C00393,fungi,flavonoid,antibacterial,327.3,2.8,102.72381106876712,2,5,0.46165109434889084,9.72,200.0,False
C00394,marine,terpene,antibacterial,469.9,2.51,32.57374932444285,3,7,0.524258492834644,10.43,33.239,False
C00395,plant,terpene,anticancer,274.4,2.68,,3,4,0.4482797590516883,3.07,92.649,False
C00396,plant,flavonoid,anticancer,310.9,1.75,106.73246572051283,1,5,0.34050172972112647,20.94,200.0,False
C00397,marine,alkaloid,anticancer,289.6,1.15,80.40542410679691,5,4,0.7700013134902175,22.88,145.72,False
C00398,plant,polyketide,antibacterial,286.8,4.03,77.84794151269602,1,5,0.8126026368614137,15.23,82.127,False
C00399,bacteria,polyketide,antibacterial,429.9,2.44,101.87189188412111,3,7,0.45088101919026574,0.4,200.0,False
C00400,fungi,peptide,anticancer,455.0,-0.35,111.13513772317872,6,3,0.40337389470001717,1.11,200.0,False
C00401,plant,alkaloid,antibacterial,378.5,3.41,,1,4,0.35119957864243784,30.61,156.073,False
C00402,bacteria,flavonoid,anticancer,389.6,1.16,115.80592374221395,5,6,0.11280682734561903,3.38,200.0,False
C00403,plant,terpene,antibacterial,402.0,4.63,18.725651043987845,5,4,0.3139716873262067,0.29,200.0,False
C00404,fungi,saponin,antibacterial,741.1,1.61,174.94555219594034,3,9,0.34630828460313007,15.04,200.0,False
C00405,plant,terpene,antimalarial,243.8,5.2,30.183037116813466,0,2,0.4456866973186492,0.3,70.526,False
C00406,bacteria,alkaloid,antimalarial,257.5,4.2,45.6978521284351,5,10,0.24946376310980778,39.97,80.713,False
C00407,fungi,terpene,antimalarial,233.7,3.29,30.673116774172442,3,4,0.06933118230961005,6.06,61.987,False
C00408,marine,saponin,antimalarial,596.8,3.27,129.82976461770392,2,7,,36.28,200.0,False
C00409,plant,peptide,antimalarial,701.0,0.77,178.37951092313847,4,8,0.7942902965488918,0.7,200.0,False
C00410,marine,peptide,antibacterial,325.1,1.47,185.1459972555414,1,6,0.024153479468038586,24.15,200.0,False
C00411,marine,flavonoid,antibacterial,337.2,3.01,137.01155216081705,4,2,0.4225671714363838,0.67,200.0,False
C00412,fungi,flavonoid,antibacterial,408.3,2.7,143.88176910118935,2,4,0.6212887598034456,0.16,200.0,False
C00413,bacteria,peptide,antimalarial,699.9,0.11,173.2479535165939,3,5,0.21683520700158568,10.88,200.0,False
C00414,plant,peptide,antibacterial,534.8,0.22,180.86992373071524,1,6,0.1629354111950907,32.83,200.0,False
C00415,plant,peptide,antibacterial,461.7,1.14,138.3513405828698,2,7,0.4569970155815374,31.18,200.0,False
C00416,fungi,flavonoid,antimalarial,363.9,1.32,112.80780270303765,1,7,0.40366532686049805,0.23,200.0,False
C00417,marine,flavonoid,antimalarial,431.0,2.91,101.43117606677298,1,8,0.3229916967464259,3.17,136.535,False
C00418,plant,flavonoid,antibacterial,358.0,2.15,109.06760552783189,3,3,0.7791747147904156,6.34,94.767,False
C00419,fungi,peptide,anticancer,626.9,0.84,164.86256015876174,2,7,0.7503407214236543,0.7,200.0,False
C00420,plant,saponin,anticancer,710.7,1.78,100.59908473229876,3,2,0.5818949720384009,9.39,200.0,False
C00421,fungi,flavonoid,antibacterial,344.7,4.07,117.7506483339265,4,5,0.4376800682907101,1.04,200.0,False
C00422,marine,peptide,antimalarial,682.2,2.14,130.6202388742072,2,3,0.38606197763435596,21.76,200.0,False
C00423,plant,flavonoid,antibacterial,279.2,3.31,143.47638025552914,0,1,0.6284045693575202,3.3,200.0,False
C00424,marine,terpene,antibacterial,377.4,3.12,35.63009369801729,2,7,0.4049185119190076,1.44,30.49,False
C00425,plant,terpene,antibacterial,347.1,3.09,27.87443562207432,3,5,0.7497778160863967,2.25,73.048,False
C00426,bacteria,flavonoid,antibacterial,322.5,1.58,113.46445575724677,4,7,0.7018383431569148,1.31,127.063,False
C00427,plant,flavonoid,antibacterial,413.0,1.8,156.52789246604945,4,2,0.33173670124998256,2.04,200.0,False
C00428,plant,flavonoid,antibacterial,529.2,1.33,88.06301415926094,4,3,0.6051329140917449,7.7,200.0,False
C00429,marine,flavonoid,antimalarial,314.9,2.1,123.5972056778503,2,5,0.7667714523555482,0.77,110.967,False
